conv_id,turn_id,scenario,style,speaker,text,word_count,timestamp
33,20,A couple deciding whether to break up,emotional,B,"I think... for us now, yes. The good moments are overshadowed.",11,2026-04-15T11:14:33.853312
33,21,A couple deciding whether to break up,emotional,A,But what about everything we built? Our life?,8,2026-04-15T11:14:33.853343
33,22,A couple deciding whether to break up,emotional,B,"It's collapsing, A. Brick by brick, every day.",8,2026-04-15T11:14:33.853394
33,23,A couple deciding whether to break up,emotional,A,I can't imagine waking up without you.,7,2026-04-15T11:14:33.853451
33,24,A couple deciding whether to break up,emotional,B,And I can't imagine another day of this quiet sadness.,10,2026-04-15T11:14:33.853510
33,25,A couple deciding whether to break up,emotional,A,"So this is it, then? We're really doing this?",9,2026-04-15T11:14:33.853543
33,26,A couple deciding whether to break up,emotional,B,I think we have to. For both our sakes.,9,2026-04-15T11:14:33.853573
33,27,A couple deciding whether to break up,emotional,A,It feels like tearing myself in half.,7,2026-04-15T11:14:33.853602
33,28,A couple deciding whether to break up,emotional,B,It feels the same for me. There's no easy way.,10,2026-04-15T11:14:33.853630
33,29,A couple deciding whether to break up,emotional,A,I don't know how to say goodbye.,7,2026-04-15T11:14:33.853660
33,30,A couple deciding whether to break up,emotional,B,You don't have to say goodbye to the memories. Or to what we had.,14,2026-04-15T11:14:33.853690
33,31,A couple deciding whether to break up,emotional,A,Will we ever be okay? After this?,7,2026-04-15T11:14:33.853743
33,32,A couple deciding whether to break up,emotional,B,"I hope so. I truly want you to be happy, A.",11,2026-04-15T11:14:33.853773
33,33,A couple deciding whether to break up,emotional,A,"I want that for you too, B.",7,2026-04-15T11:14:33.853802
33,34,A couple deciding whether to break up,emotional,B,We both deserve a chance at that happiness.,8,2026-04-15T11:14:33.853831
33,35,A couple deciding whether to break up,emotional,A,This hurts more than anything.,5,2026-04-15T11:14:33.853860
33,36,A couple deciding whether to break up,emotional,B,I know. Me too. It's truly heartbreaking.,7,2026-04-15T11:14:33.853888
33,37,A couple deciding whether to break up,emotional,A,"I'm going to miss you, B. So much.",8,2026-04-15T11:14:33.853917
33,38,A couple deciding whether to break up,emotional,B,"I'll miss you too, A. More than words can say.",10,2026-04-15T11:14:33.853945
33,39,A couple deciding whether to break up,emotional,A,Take care of yourself.,4,2026-04-15T11:14:33.853974
33,40,A couple deciding whether to break up,emotional,B,You too. Always.,3,2026-04-15T11:14:33.854001
34,1,Two people saying goodbye before a long separation,emotional,A,"This is it, then.",4,2026-04-15T11:14:42.963451
34,2,Two people saying goodbye before a long separation,emotional,B,"It feels unreal, standing here.",5,2026-04-15T11:14:42.963476
34,3,Two people saying goodbye before a long separation,emotional,A,I keep thinking of all the things we should have done.,11,2026-04-15T11:14:42.963488
34,4,Two people saying goodbye before a long separation,emotional,B,"Or all the things we *will* do, when you get back.",11,2026-04-15T11:14:42.963498
34,5,Two people saying goodbye before a long separation,emotional,A,"That's a long way off, isn't it?",7,2026-04-15T11:14:42.963507
34,6,Two people saying goodbye before a long separation,emotional,B,Too long. Every day will feel like a year.,9,2026-04-15T11:14:42.963516
34,7,Two people saying goodbye before a long separation,emotional,A,Please don't forget me.,4,2026-04-15T11:14:42.963525
34,8,Two people saying goodbye before a long separation,emotional,B,Never. How could I ever forget you?,7,2026-04-15T11:14:42.963533
34,9,Two people saying goodbye before a long separation,emotional,A,I’ll write you every week. Promise.,6,2026-04-15T11:14:42.963543
34,10,Two people saying goodbye before a long separation,emotional,B,And I’ll read every single word.,6,2026-04-15T11:14:42.963554
34,11,Two people saying goodbye before a long separation,emotional,A,I wish I didn't have to go.,7,2026-04-15T11:14:42.963563
34,12,Two people saying goodbye before a long separation,emotional,B,I know. Me too. My heart aches just thinking about it.,11,2026-04-15T11:14:42.963572
34,13,Two people saying goodbye before a long separation,emotional,A,Hold me for a moment more.,6,2026-04-15T11:14:42.963581
34,14,Two people saying goodbye before a long separation,emotional,B,I will. As long as you need me to.,9,2026-04-15T11:14:42.963590
34,15,Two people saying goodbye before a long separation,emotional,A,Remember that night by the lake?,6,2026-04-15T11:14:42.963598
34,16,Two people saying goodbye before a long separation,emotional,B,Of course. The stars were so bright.,7,2026-04-15T11:14:42.963607
34,17,Two people saying goodbye before a long separation,emotional,A,We talked about everything then. Our whole future.,8,2026-04-15T11:14:42.963616
34,18,Two people saying goodbye before a long separation,emotional,B,"Our future is still there, just on pause for now.",10,2026-04-15T11:14:42.963625
34,19,Two people saying goodbye before a long separation,emotional,A,Will it really be the same? When I return?,9,2026-04-15T11:14:42.963634
34,20,Two people saying goodbye before a long separation,emotional,B,It will be even stronger. We'll make it so.,9,2026-04-15T11:14:42.963643
34,21,Two people saying goodbye before a long separation,emotional,A,"I'm scared, you know.",4,2026-04-15T11:14:42.963652
34,22,Two people saying goodbye before a long separation,emotional,B,"Don't be. You are brave, and you will do amazing things.",11,2026-04-15T11:14:42.963660
34,23,Two people saying goodbye before a long separation,emotional,A,I just don't want to leave this. Leave *us*.,9,2026-04-15T11:14:42.963670
34,24,Two people saying goodbye before a long separation,emotional,B,You're not leaving us. We're just stretching the distance.,9,2026-04-15T11:14:42.963679
34,25,Two people saying goodbye before a long separation,emotional,A,What if I change too much?,6,2026-04-15T11:14:42.963688
34,26,Two people saying goodbye before a long separation,emotional,B,You won't. Not the parts that matter.,7,2026-04-15T11:14:42.963696
34,27,Two people saying goodbye before a long separation,emotional,A,And you? Will you wait for me?,7,2026-04-15T11:14:42.963715
34,28,Two people saying goodbye before a long separation,emotional,B,"Forever. My heart is yours, always.",6,2026-04-15T11:14:42.963724
34,29,Two people saying goodbye before a long separation,emotional,A,I'll carry you with me. Every step of the way.,10,2026-04-15T11:14:42.963733
34,30,Two people saying goodbye before a long separation,emotional,B,"And I'll be here, counting down the days until you're back.",11,2026-04-15T11:14:42.963742
34,31,Two people saying goodbye before a long separation,emotional,A,It's hard to breathe right now.,6,2026-04-15T11:14:42.963752
34,32,Two people saying goodbye before a long separation,emotional,B,Take a deep breath. We'll get through this.,8,2026-04-15T11:14:42.963760
34,33,Two people saying goodbye before a long separation,emotional,A,"This isn't goodbye, is it?",5,2026-04-15T11:14:42.963769
34,34,Two people saying goodbye before a long separation,emotional,B,"No. Never goodbye. Just ""see you later.""",7,2026-04-15T11:14:42.963777
34,35,Two people saying goodbye before a long separation,emotional,A,"A very, very long later.",5,2026-04-15T11:14:42.963786
34,36,Two people saying goodbye before a long separation,emotional,B,The longest. But it will pass.,6,2026-04-15T11:14:42.963794
34,37,Two people saying goodbye before a long separation,emotional,A,I love you so much.,5,2026-04-15T11:14:42.963803
34,38,Two people saying goodbye before a long separation,emotional,B,I love you more than words can say.,8,2026-04-15T11:14:42.963811
34,39,Two people saying goodbye before a long separation,emotional,A,Don't cry. You'll make it harder.,6,2026-04-15T11:14:42.963820
34,40,Two people saying goodbye before a long separation,emotional,B,I can't help it. My eyes just won't listen.,9,2026-04-15T11:14:42.963829
34,41,Two people saying goodbye before a long separation,emotional,A,"One last hug, okay?",4,2026-04-15T11:14:42.963837
34,42,Two people saying goodbye before a long separation,emotional,B,Okay. Make it a good one.,6,2026-04-15T11:14:42.963845
34,43,Two people saying goodbye before a long separation,emotional,A,"I'll miss you. So, so much.",6,2026-04-15T11:14:42.963854
34,44,Two people saying goodbye before a long separation,emotional,B,Me too. Be safe out there.,6,2026-04-15T11:14:42.963862
35,1,Two people with opposite political views at a dinner table,heated,A,I just don't understand how anyone supports these new tax hikes. It's crippling small businesses.,15,2026-04-15T11:14:57.157077
35,2,Two people with opposite political views at a dinner table,heated,B,"""Crippling""? It's about shared responsibility, funding essential services. We can't keep cutting everything.",13,2026-04-15T11:14:57.157164
35,3,Two people with opposite political views at a dinner table,heated,A,"Essential services for whom? It always seems to benefit those who refuse to work, on our dime.",17,2026-04-15T11:14:57.157212
35,4,Two people with opposite political views at a dinner table,heated,B,"That's a cynical and deeply unfair way to look at it. People need a safety net, not judgment.",18,2026-04-15T11:14:57.157252
35,5,Two people with opposite political views at a dinner table,heated,A,A safety net is one thing. Entitlement culture is another. You can't just keep giving hand-outs.,16,2026-04-15T11:14:57.157289
35,6,Two people with opposite political views at a dinner table,heated,B,"So, let them starve? Let people lose their homes when a health crisis hits? Is that your solution?",18,2026-04-15T11:14:57.157326
35,7,Two people with opposite political views at a dinner table,heated,A,No one said starve. But personal responsibility is a concept you people seem to have forgotten.,16,2026-04-15T11:14:57.157375
35,8,Two people with opposite political views at a dinner table,heated,B,"And ""personal responsibility"" is always code for ""tough luck, you're on your own"" from your side.",16,2026-04-15T11:14:57.157413
35,9,Two people with opposite political views at a dinner table,heated,A,"It's about earning your way, not waiting for the government to solve all your problems. That's realism.",17,2026-04-15T11:14:57.157451
35,10,Two people with opposite political views at a dinner table,heated,B,Realism? It's idealism disguised as pragmatism. The world isn't a level playing field for everyone.,15,2026-04-15T11:14:57.157489
35,11,Two people with opposite political views at a dinner table,heated,A,"It would be if we stopped interfering with the market. Less government, more freedom. Simple as that.",17,2026-04-15T11:14:57.157527
35,12,Two people with opposite political views at a dinner table,heated,B,"More freedom for the wealthy, perhaps. The rest of us need protections from unchecked corporate greed.",16,2026-04-15T11:14:57.157564
35,13,Two people with opposite political views at a dinner table,heated,A,Corporate greed? Companies provide jobs. They innovate. They don't just exist to be demonized by you.,16,2026-04-15T11:14:57.157602
35,14,Two people with opposite political views at a dinner table,heated,B,"They exist to maximize profit, often at the expense of workers and the environment. We've seen it.",17,2026-04-15T11:14:57.157639
